,Unnamed: 0,Store,Weekday,Date,People,Open/Close,Promotions of the store,Holiday_of_the_city,Holiday_Of_Educational_Institute,Promo2On,Promo2Date
6122,6122,548,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6123,6123,549,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6124,6124,550,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6125,6125,551,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6126,6126,552,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6127,6127,553,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6128,6128,554,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6129,6129,555,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6130,6130,556,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6131,6131,557,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6132,6132,558,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6133,6133,559,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6134,6134,560,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6135,6135,561,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6136,6136,562,7,26-07-2015,3397,Open,No,No Holiday,Yes,0,0.0
6137,6137,563,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6138,6138,564,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.26923077
6139,6139,565,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6140,6140,566,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.76923077
6141,6141,567,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6142,6142,568,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.01923077
6143,6143,569,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6144,6144,570,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6145,6145,571,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6146,6146,572,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6147,6147,573,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.69230769
6148,6148,574,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6149,6149,575,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6150,6150,576,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6151,6151,577,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6152,6152,578,7,26-07-2015,679,Open,No,No Holiday,No,0,0.0
6153,6153,579,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6154,6154,580,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6155,6155,581,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6156,6156,582,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6157,6157,583,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6158,6158,584,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6159,6159,585,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6160,6160,586,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6161,6161,587,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6162,6162,588,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6163,6163,589,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6164,6164,590,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.59615385
6165,6165,591,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6166,6166,592,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6167,6167,593,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6168,6168,594,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6169,6169,595,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6170,6170,596,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6171,6171,597,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6172,6172,598,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6173,6173,599,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6174,6174,600,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6175,6175,601,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6176,6176,602,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6177,6177,603,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6178,6178,604,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6179,6179,605,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6180,6180,606,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6181,6181,607,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6182,6182,608,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6183,6183,609,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6184,6184,610,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6185,6185,611,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6186,6186,612,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.59615385
6187,6187,613,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6188,6188,614,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6189,6189,615,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6190,6190,616,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6191,6191,617,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.17307692
6192,6192,618,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6193,6193,619,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6194,6194,620,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6195,6195,621,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6196,6196,622,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6197,6197,623,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6198,6198,624,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6199,6199,625,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6200,6200,626,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6201,6201,627,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6202,6202,628,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6203,6203,629,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6204,6204,630,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6205,6205,631,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6206,6206,632,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6207,6207,633,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.42307692
6208,6208,634,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6209,6209,635,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6210,6210,636,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6211,6211,637,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6212,6212,638,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6213,6213,639,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6214,6214,640,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6215,6215,641,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6216,6216,642,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6217,6217,643,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6218,6218,644,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6219,6219,645,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6220,6220,646,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6221,6221,647,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6222,6222,648,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6223,6223,649,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6224,6224,650,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6225,6225,651,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6226,6226,652,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6227,6227,653,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6228,6228,654,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6229,6229,655,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6230,6230,656,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6231,6231,657,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6232,6232,658,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6233,6233,659,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6234,6234,660,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6235,6235,661,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6236,6236,662,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6237,6237,663,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6238,6238,664,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6239,6239,665,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6240,6240,666,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6241,6241,667,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6242,6242,668,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6243,6243,669,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.59615385
6244,6244,670,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6245,6245,671,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.75
6246,6246,672,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6247,6247,673,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6248,6248,674,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6249,6249,675,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6250,6250,676,7,26-07-2015,2314,Open,No,No Holiday,No,0,0.0
6251,6251,677,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6252,6252,678,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.76923077
6253,6253,679,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6254,6254,680,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6255,6255,681,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6256,6256,682,7,26-07-2015,1188,Open,No,No Holiday,No,0,0.0
6257,6257,683,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6258,6258,684,7,26-07-2015,0,Close,No,No Holiday,No,1,2012.42307692
6259,6259,685,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6260,6260,686,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6261,6261,687,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6262,6262,688,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6263,6263,689,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6264,6264,690,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6265,6265,691,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6266,6266,692,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6267,6267,693,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.76923077
6268,6268,694,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6269,6269,695,7,26-07-2015,0,Close,No,No Holiday,No,1,2012.01923077
6270,6270,696,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6271,6271,697,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.76923077
6272,6272,698,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6273,6273,699,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.09615385
6274,6274,700,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.51923077
6275,6275,701,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6276,6276,702,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6277,6277,703,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6278,6278,704,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6279,6279,705,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6280,6280,706,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6281,6281,707,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6282,6282,708,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.34615385
6283,6283,709,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6284,6284,710,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6285,6285,711,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.09615385
6286,6286,712,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.86538462
6287,6287,713,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6288,6288,714,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.19230769
6289,6289,715,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6290,6290,716,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.42307692
6291,6291,717,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.76923077
6292,6292,718,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6293,6293,719,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6294,6294,720,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6295,6295,721,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6296,6296,722,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6297,6297,723,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6298,6298,724,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6299,6299,725,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6300,6300,726,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6301,6301,727,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6302,6302,728,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6303,6303,729,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6304,6304,730,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6305,6305,731,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6306,6306,732,7,26-07-2015,623,Open,No,No Holiday,No,0,0.0
6307,6307,733,7,26-07-2015,3352,Open,No,No Holiday,No,0,0.0
6308,6308,734,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6309,6309,735,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6310,6310,736,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6311,6311,737,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.59615385
6312,6312,738,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6313,6313,739,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.42307692
6314,6314,740,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6315,6315,741,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6316,6316,742,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6317,6317,743,7,26-07-2015,0,Close,No,No Holiday,No,1,2012.26923077
6318,6318,744,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6319,6319,745,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6320,6320,746,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6321,6321,747,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6322,6322,748,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6323,6323,749,7,26-07-2015,0,Close,No,No Holiday,No,1,2015.26923077
6324,6324,750,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6325,6325,751,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6326,6326,752,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6327,6327,753,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6328,6328,754,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6329,6329,755,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6330,6330,756,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.76923077
6331,6331,757,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6332,6332,758,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6333,6333,759,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6334,6334,760,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6335,6335,761,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6336,6336,762,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6337,6337,763,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6338,6338,764,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6339,6339,765,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6340,6340,766,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6341,6341,767,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6342,6342,768,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6343,6343,769,7,26-07-2015,2783,Open,No,No Holiday,No,1,2012.92307692
6344,6344,770,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6345,6345,771,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6346,6346,772,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6347,6347,773,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6348,6348,774,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6349,6349,775,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.42307692
6350,6350,776,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6351,6351,777,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6352,6352,778,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6353,6353,779,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6354,6354,780,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6355,6355,781,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6356,6356,782,7,26-07-2015,0,Close,No,No Holiday,No,1,2012.01923077
6357,6357,783,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6358,6358,784,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6359,6359,785,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6360,6360,786,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6361,6361,787,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6362,6362,788,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6363,6363,789,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6364,6364,790,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6365,6365,791,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6366,6366,792,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6367,6367,793,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6368,6368,794,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6369,6369,795,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6370,6370,796,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6371,6371,797,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6372,6372,798,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6373,6373,799,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6374,6374,800,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6375,6375,801,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6376,6376,802,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6377,6377,803,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6378,6378,804,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.01923077
6379,6379,805,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6380,6380,806,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6381,6381,807,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6382,6382,808,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6383,6383,809,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6384,6384,810,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6385,6385,811,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6386,6386,812,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6387,6387,813,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6388,6388,814,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6389,6389,815,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6390,6390,816,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6391,6391,817,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6392,6392,818,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6393,6393,819,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6394,6394,820,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6395,6395,821,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6396,6396,822,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6397,6397,823,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6398,6398,824,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6399,6399,825,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6400,6400,826,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6401,6401,827,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6402,6402,828,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6403,6403,829,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6404,6404,830,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.09615385
6405,6405,831,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6406,6406,832,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6407,6407,833,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6408,6408,834,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6409,6409,835,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6410,6410,836,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6411,6411,837,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6412,6412,838,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6413,6413,839,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6414,6414,840,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6415,6415,841,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6416,6416,842,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6417,6417,843,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6418,6418,844,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6419,6419,845,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6420,6420,846,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6421,6421,847,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6422,6422,848,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6423,6423,849,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6424,6424,850,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.59615385
6425,6425,851,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6426,6426,852,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6427,6427,853,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6428,6428,854,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6429,6429,855,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6430,6430,856,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6431,6431,857,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6432,6432,858,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6433,6433,859,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6434,6434,860,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6435,6435,861,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6436,6436,862,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6437,6437,863,7,26-07-2015,375,Open,No,No Holiday,No,0,0.0
6438,6438,864,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6439,6439,865,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6440,6440,866,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6441,6441,867,7,26-07-2015,224,Open,No,No Holiday,No,0,0.0
6442,6442,868,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.19230769
6443,6443,869,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6444,6444,870,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6445,6445,871,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6446,6446,872,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6447,6447,873,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6448,6448,874,7,26-07-2015,0,Close,No,No Holiday,Yes,0,0.0
6449,6449,875,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6450,6450,876,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6451,6451,877,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6452,6452,878,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6453,6453,879,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6454,6454,880,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6455,6455,881,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6456,6456,882,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6457,6457,883,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6458,6458,884,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6459,6459,885,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6460,6460,886,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6461,6461,887,7,26-07-2015,0,Close,No,No Holiday,No,1,2009.71153846
6462,6462,888,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6463,6463,889,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6464,6464,890,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6465,6465,891,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6466,6466,892,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6467,6467,893,7,26-07-2015,0,Close,No,No Holiday,No,1,2013.01923077
6468,6468,894,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6469,6469,895,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6470,6470,896,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6471,6471,897,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6472,6472,898,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6473,6473,899,7,26-07-2015,0,Close,No,No Holiday,No,1,2010.25
6474,6474,900,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6475,6475,901,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6476,6476,902,7,26-07-2015,0,Close,No,No Holiday,No,1,2014.76923077
6477,6477,903,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
6478,6478,904,7,26-07-2015,0,Close,No,No Holiday,No,1,2011.26923077
6479,6479,905,7,26-07-2015,0,Close,No,No Holiday,No,0,0.0
